Job Title,Company Name,Location Name,Date,Job Skills,Link,Salary,Requirments
Senior RPA Developer (.Net),SmartTech Systems,"Nasr City, Cairo, Egypt ",1 day ago,Full timeExperienced · 3 - 5 Yrs of Exp · Angular · Node.js · Linux · Python · English · Computer Science · Development · Software Development · Programming · Communication skills,https://wuzzuf.net/jobs/p/O5vrr5q8CJ2R-Senior-RPA-Developer-Net-SmartTech-Systems-Cairo-Egypt?o=34&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Minimum 3 - 5 years of experience in .NET and Uipath Development are mandatory./ Above-average English communication skills and presentation skills are mandatory./ Must be Uipath Certified Senior developer / Solutions architect./ Uipath MVP is desirable and highly advantageous./ Strong hands-on programming experience on .NET Framework and C#./ Strong knowledge of WPF and windows workflow foundation./ Working knowledge of Angular, Typescript, and Node Js./ Linux and Python experience will be advantageous./ Exceptional ability and tenacity for complex problem-solving./ Ability to learn any new technologies quickly."
Data Scientist,Tech-Hub,"New Cairo, Cairo, Egypt ",4 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Computer Science · Python · Information Technology (IT) · Data Science · Machine Learning · MySQL · Analysis · Statistics · Text Mining · Java,https://wuzzuf.net/jobs/p/MSDImQWVIEm1-Data-Scientist-Tech-Hub-Cairo-Egypt?o=35&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Strong problem solving skills with an emphasis on product development./ Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets./ Experience working with and creating data architectures./ Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks./ Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications./ Excellent written and verbal communication skills for coordinating across teams./ A drive to learn and master new technologies and techniques./ We’re looking for someone with 3-5 years of experience manipulating data sets and building statistical models, has a degree in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:Coding knowledge and experience with several languages: R, Python, Java, etc.Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, etc.Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc./ Coding knowledge and experience with several languages: R, Python, Java, etc./ Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc./ Experience querying databases and using statistical computer languages: R, Python, SLQ, etc./ Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc./ Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, etc./ Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc./ Experience visualizing/presenting data for stakeholders using: Cognos, Business Objects, Tableau, etc."
BI Consultant,Dataplus,"Cairo, Egypt ",1 day ago,Full timeExperienced · 3 - 5 Yrs of Exp · Analysis · Data Modeling · BI · Python · SQL · Tableau · alteryx · Talend · SSIS · Information Technology (IT),https://wuzzuf.net/jobs/p/nbwYixuTNXkr-BI-Consultant-Dataplus-Cairo-Egypt?o=36&l=sp&t=sj&a=python|search-v3|hpb|spbg,"People management Skills (Decisiveness, Adaptability, Recognize achievements, Interest in others, Active listening skills, Relating to others, Patience)/ Customer facing/ Use of SQL and RDBMS systems (DB2, Oracle, SQL Server, etc.)/ Knowledge of logical and physical data modeling concepts/ Knowledge of R/Python and Big Data Concepts is a plus/ Excellent interpersonal ( verbal and written) communication skills (in English & Arabic) are required to support working in project environments that includes internal, external and customer teams/ A self-starter who can work independently, pro-actively take action, drive toward clarity and think holistically/ Ability to manage multiple priorities, and assess and adjust quickly to changing priorities"
DevOps Engineer,Beshara,"Nasr City, Cairo, Egypt ",3 days ago,Full timeExperienced · 3+ Yrs of Exp · Information Technology (IT) · DevOps · Software Development · Computer Engineering · Computer Science · Python · Java · Git · javaScript · PHP,https://wuzzuf.net/jobs/p/f88xe4lns33z-DevOps-Engineer-Beshara-Cairo-Egypt?o=37&l=sp&t=sj&a=python|search-v3|hpb|spbg,"3+ years’ experience in Software development./ Bachelor degree in computer science or information technology or computer engineering or equivalent/ Experience in Jenkins and Gitlab/ Agile/Scrum experience./ Experience in Product/project management/ Problem-solving and troubleshooting skills/ Experience developing software applications and a good knowledge of scripting languages such as Java, JavaScript, Perl, Ruby, Python, PHP, Groovy, Bash, and so on./ Have good experience in Continuous integration tools like Jenkins, Buildbot, and Buddy/ Have good experience with managing deployments and integrations using configuration management tools such as Git, Jira, GitLab, or Jenkins/ Ability to focus on processes and procedures"
App Developer,Recovery franchise marketing services ,"6th of October, Giza, Egypt ",18 hours ago,Full timeExperienced · 2 - 10 Yrs of Exp · Computer Science · computer · Information Technology (IT) · Programming · JavaScript · Python · Software Design · Software Development · Software · Software Engineering,https://wuzzuf.net/jobs/p/avtM2EDc8JqF-App-Developer-Recovery-franchise-marketing-services-Giza-Egypt?o=38&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Proven experience as application developer/ Experience in designing and building applications/ In-depth knowledge of programming for diverse operating systems and platforms using development tools/ Excellent understanding of software design and programming principles./ A team player with excellent communication skills/ Analytical thinking and problem-solving capability/ Great attention to detail and time-management skills/ BSc/BA in computer science or relevant field; MSc/MA will be appreciated/ Certified application developer is a plus/ Proven experience (professional or otherwise) as an application developer/ Ability to program in at least one programming language (e.g. JavaScript or Python)/ Deep understanding of core programming principles, including design/ Critical and analytical thinking skills/ Keen attention to detail/ Proficiency with project tracking software, such as Jira/ Certification in application development/ Experience working as part of a development team/ Strong communication skills/ Project management experience"
IoT Solutions Engineer,Interact Technology Solutions,"Maadi, Cairo, Egypt ",2 days ago,Full timeExperienced · 5+ Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout,https://wuzzuf.net/jobs/p/FzYzuYrBDOSF-IoT-Solutions-Engineer-Interact-Technology-Solutions-Cairo-Egypt?o=39&l=sp&t=sj&a=python|search-v3|hpb|spbg,"5+ years of experience of the following/ Software engineer, with strong skills in at least one programming language is mandatory, preferably Scala or Java or Python / Experience with Spark on Hadoop, EMR etc / Experience working with real time data processing using Kafka, Spark Streaming or similar technology / Experience with NoSQL Databases (Cassandra , Elasticsearch,…etc.  )./ Experience with distributed systems and design/implementation for reliability, availability, scalability and performance / Experience with IoT Enablement Applications & Platforms like (thingsBoard , thingswork , etc) is a huge plus./ IoT Wireless Communication Technologies (LoRA, Sigfox, NB-IoT) is a plus./ Creative and innovative approach to problem-solving/ Prefer to Have: / Familiarity with containerized platform like Docker and Kubernetes/ Experience working with Hive, Presto or other querying frameworks"
Machine Learning Engineer,Confidential -,"New Cairo, Cairo, Egypt ",2 days ago,Full timeExperienced · 3+ Yrs of Exp · Computer Science · Data Science · Information Technology (IT) · Java · Statistics · Computer Engineering · Machine Learning · Software Engineering · Engineering · Python,https://wuzzuf.net/jobs/p/MpWiYLQDRxev-Machine-Learning-Engineer-Cairo-Egypt?o=40&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor’s degree or above in Computer Science, Software Engineering, or equivalent from."
Computer Vision Engineer,Confidential -,"Cairo, Egypt ",2 days ago,Full timePart timeWork from homeEntry Level · 1+ Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · Java · OOP · Python · Software · Software Development · Linux · AWS,https://wuzzuf.net/jobs/p/YP0Oby185A1t-Computer-Vision-Engineer-Cairo-Egypt?o=41&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Excellent knowledge and good practical skills in ML based perception algorithms/ Skilled in deep learning for image / video understanding, object detection, semantic segmentation, etc./ Excellent software design, problem solving and debugging skills./ Proficiency in Python and another language (C/C++, Java, etc)/ Experience with relevant deep learning software packages (PyTorch, Keras, Tensorflow, etc)/ Experience with OOP, OpenCV, and Linux Shell scripting./ Able to develop and implement high-quality computer vision algorithms./ Strong interpersonal skills; able to work independently as well as in a team."
Senior Java Developer / Software Engineer,Egybell,"Nasr City, Cairo, Egypt ",7 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · AWS · React · ORM · Python · Java · SQL · Software Engineering · Software Development · Computer Science · English,https://wuzzuf.net/jobs/p/oFZ2ByXCSF4M-Senior-Java-Developer-Software-Engineer-Egybell-Cairo-Egypt?o=42&l=sp&t=sj&a=python|search-v3|hpb|spbg,"B.SC in Computer Science/Engineering or equivalent is required./ 3+ years of relevant experience./ Excellent communication and presentation skills/ Excellent English./ Spring Core./ Java 11./ SQL queries./ AWS, and Python knowledge is a plus./ Spring Boot/ ORM (Hibernate/JPA/MyBatis)/ React "
Software Business Analyst - KSA,Confidential -,"Alexandria, Egypt ",2 days ago,Full timeFreelance projectExperienced · 3 - 10 Yrs of Exp · Business Analysis · business · Data · Information Technology (IT) · Business Intelligence · SQL · Microsoft Excel · Microsoft Office · Python · Communication,https://wuzzuf.net/jobs/p/Hw8kfRBHDRBR-Software-Business-Analyst---KSA-Alexandria-Egypt?o=43&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor degree in MIS, computer science or any relevant degree/ Willing to constantly travel for training duties abroad within the gulf area/ Experience in data models and reporting packages/ Exceptional Microsoft Excel skills/ Knowledge of SQL and Python\ statistical programming/ Ability to write comprehensive reports and analyze large data sets/ Has strong analytics skills and attention to detail/ Strong communication and presentation skills/ Experience in business intelligence"
Full Stack Software Engineer,TensorGraph,"Maadi, Cairo, Egypt ",2 days ago,Full timeEntry Level · 1 - 3 Yrs of Exp · Angular · Design · JavaScript · Programming · Node.js · Software Engineering · Information Technology (IT) · Computer Science · Java · Git,https://wuzzuf.net/jobs/p/EDzXH16yKxWD-Full-Stack-Software-Engineer-TensorGraph-Cairo-Egypt?o=44&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor's degree in Computer Science or a related field required./ 1-3 years of hands-on experience./ Strong understanding of REST APIs and JSON./ Strong knowledge of Javascript and Typescript./ Experience in backend programming with NodeJs./ Good in Frontend programming with Angular/ Good in high-level programming languages such as Java, Python, or C#./ Good understanding and experience with Dockers./ Experience with SQL DB queries and design./ Experience with Mongo DB is a plus./ Technical competence (algorithms, data structures) and strong programming skills./ Experience with code source control using GIT./ Integrate with other third-party APIs./ Amazon Web Services is a plus."
Full Stack Web Developer,Confidential -,"New Cairo, Cairo, Egypt ",8 days ago,Full timeExperienced · 5+ Yrs of Exp · Software Development · Software Engineering · Full Stack · javaScript · Information Technology (IT) · Computer Science · HTML · CSS · jQuery · Angular,https://wuzzuf.net/jobs/p/x5FzsloYojed-Full-Stack-Web-Developer-Cairo-Egypt?o=45&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor’s degree in Software Engineering, Computer Science, or equivalent./ 5+ years of industry experience as a full stack developer./ Proficient command of English./ Proficiency in HTML, CSS, and SASS./ Proficiency in JavaScript frameworks such as React, Angular, Vue, and jQuery./ Proficiency in Java, Go, or Rust./ Proficiency in both SQL and NoSQL databases./ Proficiency in implementing, configuring, and developing web services./ Proficiency in NodeJS./ Proficiency in microservice frameworks./ Proficiency in git./ Experience with software tracking tools such as Jira./ Experience with cloud platforms such as AWS, Azure, or Google Cloud./ Experience in developing large-scale and multi-tier solutions that are capable of handling massive amounts of transactions received from thousands of clients per second./ Proficiency in AWS cloud services./ Proficiency in Docker containers, and orchestration platforms./ Proficiency in Windows and Linux systems in AWS and/or Azure cloud services./ Familiarity with writing scripts using Java, Go, Python, Gradle, Groovy, and Bash./ Familiarity with containerization with Docker and Kubernetes./ Additional knowledge of asynchronous communication systems is an asset."
Python Developer,Icity,"Cairo, Egypt ",7 days ago,Full timeExperienced · 3+ Yrs of Exp · Computer Science · Software Development · Python · Programming · Design · Information Technology (IT) · ORM · Database · Computer Engineering · IT/Software Development,https://wuzzuf.net/jobs/p/7PXnN8CKwolP-Python-Developer-Icity-Cairo-Egypt?o=46&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Expert in Python at least (3 Years)./ Familiarity with some ORM libraries./ Familiarity with smart home systems/ Able to integrate multiple data sources and databases into one system./ Understanding of the threading limitations of Python, and multi-process architecture./ Understanding of accessibility and security compliance./ Knowledge of user authentication and authorisation between multiple systems, servers, and       environments./ Understanding of fundamental design principles behind a scaleable application./ Familiarity with event-driven programming in Python./ Able to create database schemes that represent and support business processes./ Proficient understanding of code versioning tools such as Git, Mercurial or SVN."
NodeJS Backend Developer,Rytalo,"Obour City, Cairo, Egypt ",4 days ago,Full timeWork from homeExperienced · 3+ Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · Software Development · Microservices · NoSQL · Nodejs · javaScript · MySQL · Agile,https://wuzzuf.net/jobs/p/tLRZxOYmdFOQ-NodeJS-Backend-Developer-Rytalo-Cairo-Egypt?o=47&l=sp&t=sj&a=python|search-v3|hpb|spbg,Bachelor of Computer Science or Engineering./ Min 3 years’ experience in developing backend systems with NodeJS
DevOps Engineer,Coral Technology,"Nasr City, Cairo, Egypt ",2 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Computer Science · DevOps · AWS · Software Development · Git · #GCP · Jenkins · Engineering · Information Technology (IT) · Java,https://wuzzuf.net/jobs/p/I6KuAyiaMYkM-DevOps-Engineer-Coral-Technology-Cairo-Egypt?o=48&l=sp&t=sj&a=python|search-v3|hpb|spbg,"B.Sc. in Computer Science or equivalent./ 3-5 related practical years of experience/ Solid understanding of Software Engineering and Computer Science principles./ System and network security basic concepts./ Hands-on experience with databases./ knowledge in managing/dealing with Linux based systems./ Knowledge with CI/CD tools such as Jenkins CD and DevOps pipeline automation tools, such as Jenkins, Git, or Bitbucket./ Knowledge in at least one scripting language is must./ Knowledge of at least one programming language (ex: java, python, node, etc.)/ Understanding of internet security and data privacy best practices in highly-regulated industries is big plus./ Experience with cloud environments such as GCP or AWS is must./ Analytical mind with the capability to design, understand designs and troubleshoot logical architectures and processes./ Sense of ownership and pride in your performance and its impact on company’s success/ Comfort with exploring and researching new ideas and technologies is a must."
Odoo Developer,Confidential -,"Heliopolis, Cairo, Egypt ",4 days ago,Full timeExperienced · 3 - 5 Yrs of Exp · Computer Science · Python · Programming · Development · Information Technology (IT) · Odoo · Git · HTML · JavaScript · jQuery,https://wuzzuf.net/jobs/p/AROPLV3pkzSN-Odoo-Developer-Cairo-Egypt?o=49&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Strong expertise in Python and Odoo/ Good background in developing scalable, high-quality Odoo applications./ 3:5 years of of Odoo development experience/ Object-oriented programming, object modeling, and relational database/ Expertise in PostgreSQL database./ Expertise in HTML, XML, JavaScript, and JQuery./ Solid expertise with GIT or equivalent source control system./ Expertise in Odoo integrations with other cloud systems./ Good knowledge of business processes./ Good understanding of accessibility and security compliance./ Technical and Functional knowledge of Odoo modules and features./ Strong debugging and troubleshooting skills./ Experience in setup Odoo servers & databases. / Experience in data migration in Odoo."
Senior Python Developer - Security Engineering,Master Linux,"Heliopolis, Cairo, Egypt ",7 days ago,Full timeExperienced · 4 - 7 Yrs of Exp · Python · Cybersecurity · Software · Development · MySQL · DevOps · Docker · Information Technology (IT) · Software Engineering · Software Development,https://wuzzuf.net/jobs/p/do8X9BSACiQ3-Senior-Python-Developer---Security-Engineering-Master-Linux-Cairo-Egypt?o=50&l=sp&t=sj&a=python|search-v3|hpb|spbg,"4+ years of experience with software development and secure software development./ Strong knowledge of Python./ Strong knowledge of Cyber-security and security paradigms./ Ability to lead software development projects focusing on security abstraction and automation/ Strong understanding of Database Technologies basically Mongo and MySQL databases./ Large Scale Engineered Systems experience./ have experience with Amazon Web Services (AWS) and Docker is a strong added value./ have some DevOps skills (CI/CD, Ansible) is a strong added value./ NodeJS / AngularJS technology is a strong added value."
Devops Engineer - Software Development,Rasan,"Nasr City, Cairo, Egypt ",1 month ago,Full timeExperienced · 2 - 6 Yrs of Exp · Agile · AWS · Computer Science · DevOps · Docker · Engineering · Information Technology (IT) · Java · Python · Software Development,https://wuzzuf.net/jobs/p/GDO6Yai9Cs4C-Devops-Engineer---Software-Development-Rasan-Cairo-Egypt?o=51&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Experience with infrastructure as a code using tools such as Terraform, Ansible, Chef, and Pulumi./ Experience with cloud environments such as Microsoft Azure, Amazon AWS, and Google Cloud/ Experience in CI/CD setup and configuration./ Experience in containerization and orchestration./ Experience in message queuing systems such as RabbitMQ/ Experience in distributed caching providers such as Redis/ Scripting skills and hands-on experience of Bash and PowerShell scripts./ Experience with different tools such as Jenkins, Nagios, Docker, and Kubernetes./ Understanding of Microservices concepts, and experiences in such setup/ Ability to use a wide variety of open-source technologies and tools./ Good knowledge of agile processes and planning./ Awareness of IT security best practices. / Programming skills and programming languages such as C#, Java, C++, Python, PHP, Ruby, etc./ Knowledge of database systems, including RDBMSs as well as NoSQL databases./ Excellent communication and interpersonal skills./ RPA experience is a plus./ Bachelor’s degree in computer science, software engineering, or other related fields/ 2-5 years of working experience in a DevOps capacity with hands-on experience automating and managing large-scale infrastructure./ Must have excellent knowledge and hands-on experience of infrastructure concepts, virtualization, storage, networking, VPN, etc."
Application Performance Monitoring (APM) System Engineer,Ejada (Cairo),"Cairo, Egypt ",14 days ago,Full timeEntry Level · 1 - 5 Yrs of Exp · AppDynamics · .Net · Java · NodeJS · PHP · Linux · Bash · Perl · Python · Monitoring,https://wuzzuf.net/jobs/p/Rn4kZCv4sDVJ-Application-Performance-Monitoring-APM-System-Engineer-Ejada-Cairo-Cairo-Egypt?o=52&l=sp&t=sj&a=python|search-v3|hpb|spbg,"1+ years of relevant experience that includes either APM (e.g., AppDyanmics) or any other well-known monitoring tool./ Good basic Knowledge of one of the core language environments, e.g., Java, .Net, NodeJS, PHP etc./ Good knowledge/experience in OS (Windows and Linux …) and networking./ Good basic knowledge of database concepts, scripting languages – sh/Bash/Perl/Python/ Good written and verbal communication skills./ Keen to learn and develop"
Senior Backend Developer Node JS,StatsBomb,"Nasr City, Cairo, Egypt ",1 month ago,Full timeExperienced · 3 - 5 Yrs of Exp · Computer Science · Information Technology (IT) · Agile · Software · Node.js · Python · SQL · Github · Docker · AWS,https://wuzzuf.net/jobs/p/cPzC9p6msnu9-Senior-Backend-Developer-Node-JS-StatsBomb-Cairo-Egypt?o=53&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Strong computer science fundamentals including data structures, algorithms, complexity analysis,  and distributed systems./ Proven experience as a backend engineer./ From 3:5 years of experience as a Backend Developer./ Very good English command is a must. / Ability to work in a remote setup./ Ability to independently own and deliver features from start to finish./ Understand both how to write tests and the value of automated testing./ Experience with all phases of the software development life cycle, best practices, and Agile Software Development./ Solid software design knowledge – you should know how to create software that’s extensible, reusable, and meets desired architectural objectives./ Experience with Node.js, Express, GraphQL and the willingness to learn new technologies./ Establish Back-End Software Engineer best practices./ Experience with Linux/Unix and scripting languages like Python./ Knowledge in SQL database systems and NoSQL databases (PostgreSQL)./ Experience with CI/CD processes and tools (e.g. CircleCI, Github Actions)./ Experience with containerization technologies (e.g. Docker)./ Experience with AWS is a plus (e.g. ECS, S3, etc…)./ Experience with Functional and Reactive programming is a plus (e.g. RxJS, IxJS, Ramda, Lodash)./ Experience with stream and batch processing real time systems is a plus."
DevOps Engineer (Remote/WFH),Deriv.com,"Cairo, Egypt ",9 days ago,Full timeWork from homeExperienced · 3 - 8 Yrs of Exp · AWS · Python · DevOps · Linux · Computer Science · Software Development · Docker · Engineering · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/FGJalh5DLTJE-DevOps-Engineer-RemoteWFH-Deriv-com-Cairo-Egypt?o=54&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Expertise in cloud solutions and virtualization infrastructure, including AWS, Google Cloud Platform, and KVM/ Familiarity with Linux and open-source applications such as rsyslog, DHCP, iptables, Postfix, NGINX, and initialization systems such as systemd and SysVinit/ Extensive experience in TCP/IP networking, firewalls, and VPNs/ Knowledge of hardware and software firewalls, intrusion detection methods, security systems, and DDoS protection/ Thorough knowledge of bash scripting/ Knowledge of Chef, Ansible, SaltStack, or similar configuration management tools"
Senior Front End Developer - React,Trufla,"Heliopolis, Cairo, Egypt ",9 days ago,Full timeExperienced · 3+ Yrs of Exp · JavaScript · Front-End · Software Development · Web Development · Computer Science · JQuery · Angular · HTML · CSS · Python,https://wuzzuf.net/jobs/p/rgivbz01Maq6-Senior-Front-End-Developer---React-Trufla-Cairo-Egypt?o=55&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Have 3+ years of front-end development experience in a team environment/ Know how to write code that performs at scale/ Experience in developing a user friendly and appealing applications/ Experience with modern front-end libraries/ frameworks (Angular, React, Bootstrap, etc.)/ Experience integrating with REST APIs including third parties Facebook, Twitter, Google, etc./ Strong knowledge of code version control (Git, TFS)/ Good knowledge of CI/CD/ Deep understanding of design patterns to creatively solve problems while preserving standards and using conventions/ Knowledgeable and experienced with Object-Oriented and Service-Oriented Architecture, application architecture definition, applications design, business requirements gathering, requirements analysis/ Familiarity with agile development methodologies"
Data Analyst,Fund Ourselves Ltd,"Downtown, Cairo, Egypt ",9 days ago,Full timeEntry Level · 1 - 3 Yrs of Exp · Analysis · Python · Information Technology (IT) · Mathematics · Data Analysis · Data · Computer Science · Programming · Statistics · SQL,https://wuzzuf.net/jobs/p/oD4XsBPZCUcC-Data-Analyst-Fund-Ourselves-Ltd-Cairo-Egypt?o=56&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Bachelor's in Statistics or Applied Mathematics or equivalent experience./ Preferably Graduates from GUS, AUC, BUE & Nile university./ 1 - 3 years' Data Analysis experience./ Excellent numerical and analytical skills./ Understanding of website scripts such as XML, JavaScript./ Intermediate understanding of databases such as SQL Server./ Python programming or alternative is programming languages are preferable."
Senior Backend Developer,Digified,"Maadi, Cairo, Egypt ",13 days ago,Full timeExperienced · 4 - 6 Yrs of Exp · Backend developer · Python · JavaScript · Computer Science · Software · Git · Docker · Kubernetes · Linux · Django,https://wuzzuf.net/jobs/p/KpZSdA2oQips-Senior-Backend-Developer-Digified-Cairo-Egypt?o=57&l=sp&t=sj&a=python|search-v3|hpb|spbg,"BS degree in computer science, software engineering/ Ability to program confidently in a web language “Open Source Technologies” ( PHP, MYSQL, Python), preferably python/ Developed with at least one CMS framework or web application framework, preferable django/ Exposure to front-end technologies and languages which power the web such as HTML, CSS, and JavaScript. Experience with JS frameworks such as Vue is a plus./ Either understanding or willingness to understand back-end for machine learning. Not MLops (although that’s a plus), but maintenance, and support for an ML-based framework./ Experience with Git or another version control system./ Ability to to follow deployment processes, and further develop it./ Hands on docker and kubernetes."
Computer Science Teacher,iSchool,"New Cairo, Cairo, Egypt ",14 days ago,Full timeWork from homeEntry Level · 0 - 10 Yrs of Exp · Computer Science · Instructor · Training · Teaching · Science · Computer · Programming · Python · Robotics · Software,https://wuzzuf.net/jobs/p/9OT3zg02C2Ql-Computer-Science-Teacher-iSchool-Cairo-Egypt?o=58&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Must Have Computer Science Degree Or Relevant Degree/ Has a Very Good knowledge with the basics of computer science, and development in one or all the following fields (Game development - mobile applications development – web development)./ Experience with scratch educational software./ Programming Experience with python programming language./ Experience in working with educational Game engines such as ( Godot, Buildbox, kodu, .. etc)./ Experience in working with c# and unity game engine./ Experience with WordPress./ familiar with flutter and dart developer./ Familiar with the basics of robotics technology concepts."
Computer Science Instructor,iSchool,"New Cairo, Cairo, Egypt ",11 days ago,Full timeWork from homeEntry Level · 0 - 6 Yrs of Exp · Computer Science · Instructor · Training · Teaching · Science · Computer · Programming · Python · Robotics · Software,https://wuzzuf.net/jobs/p/VFyshoyVBe0S-Computer-Science-Instructor-iSchool-Cairo-Egypt?o=59&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Must Have Computer Science Degree Or Relevant Degree/ Has a Very Good knowledge with the basics of computer science, and development in one or all the following fields (Game development - mobile applications development – web development)./ Experience with scratch educational software./ Programming Experience with python programming language./ Experience in working with educational Game engines such as ( Godot, Buildbox, kodu, .. etc)./ Experience in working with c# and unity game engine./ Experience with WordPress./ familiar with flutter and dart developer./ Familiar with the basics of robotics technology concepts."
Senior Machine Learning Engineer (NLP),Botit,"Downtown, Cairo, Egypt ",11 days ago,Full timeExperienced · 3 - 8 Yrs of Exp · Machine Learning · Python · NLP · Engineering · Software Engineering · Mathematics · Computer Science · Information Technology (IT) · Computer Engineering · English,https://wuzzuf.net/jobs/p/JXSY9jxadJPU-Senior-Machine-Learning-Engineer-NLP-Botit-Cairo-Egypt?o=60&l=sp&t=sj&a=python|search-v3|hpb|spbg,"Master’s Degree in Computer Science/Engineering, Mathematics, Statistics, Machine Learning/AI, or other related fields is preferred./ 3-8 years of relevant experience./ Strong background and hands-on experience with relevant Machine learning projects./ Experience with developing NLU machine learning pipelines and architecture solutions./ Proven experience as a Machine Learning Engineer or similar role/ Understanding of data structures, data modeling and software architecture/ Deep knowledge of math, probability, statistics and algorithms/ Ability to write robust code in Python/ Excellent communication skills/ Ability to work in a team/ Outstanding analytical and problem-solving skills/ Strong interest in AI, software engineering and data, in particular, NLP./ Organized, proactive, and detail-oriented/ Focused on delivery, with an eye for quality and innovation/ Ongoing contributor and passion for learning and adopting cutting-edge technologies/ Excellent English is written and oral communication skills are a must/ Data manipulation skills including collecting and cleaning, and handling large-scale datasets/ Experience in developing chatbots solutions is a plus/ Familiarity with chatbots is a big plus"
Test Automation Engineer,AFKAR Technology,"Smart Village, Giza, Egypt ",15 days ago,Full timeExperienced · 5 - 7 Yrs of Exp · Automation · Java · RPA · C# · Software Testing · Selenium · Testing · Programming · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/Gcn79PJIQEyl-Test-Automation-Engineer-AFKAR-Technology-Giza-Egypt?o=61&l=sp&t=sj&a=python|search-v3|hpb|spbg,"From 5 to 7 years of experience./ Proficiency of at least one of these programming languages [ C# -Java –JS -Python ]/ Analytical thinking, Design patterns, and algorithms./ Experience with API and Unit testing"
SRE/DevOps Engineer,Agolo,"Maadi, Cairo, Egypt ",13 days ago,Full timeEntry Level · 1 - 3 Yrs of Exp · Information Technology (IT) · DevOps · GIT · Linux · Microsoft Azure · Engineering · Telecommunication · Azure · AWS · Docker,https://wuzzuf.net/jobs/p/q6aJS0uAHMuZ-SREDevOps-Engineer-Agolo-Cairo-Egypt?o=62&l=sp&t=sj&a=python|search-v3|hpb|spbg,"1-3 years of industry experience./ Experience with at least one of the cloud providers: AWS, Azure, or GCP./ Solid experience with container runtimes and orchestrators: Docker and Kubernetes./ Know your way around Linux and the Unix Shell./ Strong knowledge of HTTP and debugging networking issues within Kubernetes./ Solid experience with continuous integration systems using Git and CircleCI./ Confident to debug and write scripts in Python and Bash./ Very strong verbal and written communication skills in English are a must./ Strong communication skills and a sense of ownership and drive."
